date,month,year,station,ws,wd,air_temp,precip
2013-11-01,11,2013,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.594688922610015,118.26398102294114,27.37503793626707,1.9230769230769231
2013-11-01,11,2013,"PEMBA, TZ",0.8142857142857143,105,26.571428571428573,NA
2013-12-01,12,2013,"MTWARA, TZ",5.174955595026643,214.8019242726747,27.962032085561496,3.807471264367816
2013-12-01,12,2013,"ZANZIBAR, TZ",3.640569105691057,113.84873964137341,28.066231647634584,4.4
2013-12-01,12,2013,"TANGA, TZ",5.9,107.5,27.625,NA
2013-12-01,12,2013,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",4.680370942812983,101.77057307603653,28.142956656346747,1.6666666666666667
2013-12-01,12,2013,"PEMBA, TZ",3.475,26.666666666666664,28.25,NA
2014-01-01,1,2014,"MTWARA, TZ",5.3367697594501715,329.66619035064707,27.31949740034662,6.433333333333334
2014-01-01,1,2014,"ZANZIBAR, TZ",5.301107325383305,92.82398452611218,28.857094017094017,NA
2014-01-01,1,2014,"TANGA, TZ",3.2666666666666666,145,26.833333333333332,NA
2014-01-01,1,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",6.344435351882161,86.11463399362711,28.640409836065572,0
2014-01-01,1,2014,"PEMBA, TZ",4.625,107.5,27.725,NA
2014-02-01,2,2014,"MTWARA, TZ",4.455517241379311,311.1415063414759,26.5933506044905,13.333333333333334
2014-02-01,2,2014,"ZANZIBAR, TZ",3.6889948006932407,109.03078464119602,28.21779513888889,11.291666666666666
2014-02-01,2,2014,"TANGA, TZ",1.44,44.99999999999999,26.6,NA
2014-02-01,2,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",4.548309608540925,127.80761117001025,27.994582593250446,0.05555555555555555
2014-02-01,2,2014,"PEMBA, TZ",4.5,110,28.5,NA
2014-03-01,3,2014,"MTWARA, TZ",3.894270015698587,198.55103971833017,26.25419968304279,2.3472222222222223
2014-03-01,3,2014,"ZANZIBAR, TZ",2.510032894736842,171.0408053838093,27.68460898502496,15.358156028368795
2014-03-01,3,2014,"TANGA, TZ",1.55,90,29,NA
2014-03-01,3,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.4554347826086955,150.60035090288258,27.016015625,7.272727272727273
2014-03-01,3,2014,"PEMBA, TZ",3.8499999999999996,90,27,NA
2014-04-01,4,2014,"MTWARA, TZ",4.52409948542024,154.07931873815696,26.1196735395189,6.158536585365854
2014-04-01,4,2014,"ZANZIBAR, TZ",2.931732580037665,175.5667081190177,27.319886363636364,18.51010101010101
2014-04-01,4,2014,"TANGA, TZ",6.2,160,30.5,NA
2014-04-01,4,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",1.9643801652892563,169.8624577118092,26.21722129783694,25.323129251700678
2014-04-01,4,2014,"PEMBA, TZ",4.966666666666667,163.33333333333334,29.333333333333332,NA
2014-05-01,5,2014,"MTWARA, TZ",5.926140350877193,169.74363512192625,25.189367311072058,1.8518518518518519
2014-05-01,5,2014,"ZANZIBAR, TZ",4.085064935064935,180.5428078809224,26.194785847299812,23.28205128205128
2014-05-01,5,2014,"TANGA, TZ",NA,NA,NA,NA
2014-05-01,5,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.2057560137457046,179.29965960244596,25.450948275862068,6.380952380952381
2014-05-01,5,2014,"PEMBA, TZ",NA,NA,NA,NA
2014-06-01,6,2014,"MTWARA, TZ",5.593769716088328,165.02974840039056,24.461514195583597,0
2014-06-01,6,2014,"ZANZIBAR, TZ",4.384474123539232,173.19967900543998,26.139429530201344,2.4583333333333335
2014-06-01,6,2014,"TANGA, TZ",NA,NA,NA,NA
2014-06-01,6,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.747863247863248,164.9975962697738,24.986535162950258,6.666666666666667
2014-06-01,6,2014,"PEMBA, TZ",5.1,180,26,NA
2014-07-01,7,2014,"MTWARA, TZ",6.089174454828661,162.95321177875965,24.26197511664075,0
2014-07-01,7,2014,"ZANZIBAR, TZ",4.193574958813839,168.35857084282407,25.567845394736842,21.666666666666668
2014-07-01,7,2014,"TANGA, TZ",NA,NA,NA,NA
2014-07-01,7,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.930181818181818,155.94635067946103,24.355797101449276,0.5
2014-07-01,7,2014,"PEMBA, TZ",NA,NA,NA,NA
2014-08-01,8,2014,"MTWARA, TZ",5.188736681887367,155.46177445694636,24.392922374429222,0
2014-08-01,8,2014,"ZANZIBAR, TZ",3.5980865224625624,161.3808810322376,25.468083333333333,1.7333333333333334
2014-08-01,8,2014,"TANGA, TZ",4.1,160,20,NA
2014-08-01,8,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.6333620689655173,136.29289047439576,24.73737024221453,0.2777777777777778
2014-08-01,8,2014,"PEMBA, TZ",4.1,170,26,NA
2014-09-01,9,2014,"MTWARA, TZ",4.786258278145695,131.45160883867712,24.464900662251654,3.3333333333333335
2014-09-01,9,2014,"ZANZIBAR, TZ",3.542457627118644,160.44339990720167,25.35797962648557,6.133333333333333
2014-09-01,9,2014,"TANGA, TZ",3.05,189.99999999999997,25.5,NA
2014-09-01,9,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.8191176470588237,127.51638274278308,24.974826989619377,3.5
2014-09-01,9,2014,"PEMBA, TZ",5.65,145,25,NA
2014-10-01,10,2014,"MTWARA, TZ",4.954597701149425,118.6560848989291,26.24802306425041,0
2014-10-01,10,2014,"ZANZIBAR, TZ",4.178836424957842,150.8732182127123,26.818918918918918,7.90650406504065
2014-10-01,10,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.181171875,112.16430637081027,26.436514195583594,0.5833333333333333
2014-11-01,11,2014,"MTWARA, TZ",3.7525,183.43374882160253,26.803416666666667,9.632352941176471
2014-11-01,11,2014,"ZANZIBAR, TZ",2.3161485319516406,154.7941176470588,27.04637305699482,21.5
2014-11-01,11,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.4491423670668953,95.36513651132056,27.881325301204818,2.873563218390805
2014-12-01,12,2014,"MTWARA, TZ",4.848563968668407,181.6302588814895,27.706135770234987,10.205882352941178
2014-12-01,12,2014,"ZANZIBAR, TZ",3.2197492163009405,102.70102658731294,28.04006309148265,13.24074074074074
2014-12-01,12,2014,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",4.321855670103092,80.4949833174558,28.86039501039501,NA
2015-01-01,1,2015,"MTWARA, TZ",6.738990825688074,330.63890710554944,26.847926267281107,14.261111111111111
2015-01-01,1,2015,"ZANZIBAR, TZ",4.506103286384977,82.17877094972067,28.255660377358492,5
2015-01-01,1,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",5.928169014084507,137.1250362163157,28.26201629327902,23.166666666666668
2015-02-01,2,2015,"MTWARA, TZ",5.248086124401914,234.69476744186045,27.622846889952154,15.208333333333334
2015-02-01,2,2015,"ZANZIBAR, TZ",3.879842931937173,116.5035293384989,28.903010471204187,11.666666666666666
2015-02-01,2,2015,"TANGA, TZ",1.44,52.5,26.4,NA
2015-02-01,2,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",5.033687943262412,73.45527711630996,28.96470588235294,NA
2015-03-01,3,2015,"MTWARA, TZ",4.41923828125,216.6461876877423,26.652366863905325,22.19642857142857
2015-03-01,3,2015,"ZANZIBAR, TZ",3.141851106639839,131.80533737787718,28.145647773279354,13.12568306010929
2015-03-01,3,2015,"TANGA, TZ",NA,NA,NA,NA
2015-03-01,3,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.3973805855161787,115.5091649694501,28.08637770897833,7.7011494252873565
2015-04-01,4,2015,"MTWARA, TZ",4.032989690721649,152,26.441666666666666,1
2015-04-01,4,2015,"ZANZIBAR, TZ",2.780821917808219,162.24489795918367,28.234507042253522,25
2015-04-01,4,2015,"TANGA, TZ",NA,NA,NA,NA
2015-04-01,4,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.010115606936416,119.16306453960344,27.703529411764706,25.454545454545453
2015-05-01,5,2015,"MTWARA, TZ",6.449587458745874,167.45692721358475,25.518264462809917,6.666666666666667
2015-05-01,5,2015,"ZANZIBAR, TZ",3.852739726027397,173.06657325730586,26.67945205479452,31.941056910569106
2015-05-01,5,2015,"TANGA, TZ",NA,NA,NA,NA
2015-05-01,5,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.0402092675635277,176.7995915635114,25.833033033033033,51.666666666666664
2015-05-01,5,2015,"PEMBA, TZ",3.8499999999999996,150,26,NA
2015-06-01,6,2015,"MTWARA, TZ",6.282512733446519,167.63204225352112,24.62937181663837,0
2015-06-01,6,2015,"ZANZIBAR, TZ",3.7973413379073757,169.73538224609337,26.334562607204116,6.944444444444445
2015-06-01,6,2015,"TANGA, TZ",NA,NA,NA,NA
2015-06-01,6,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.978003120124805,185.1086917579195,25.305676516329704,0.4166666666666667
2015-06-01,6,2015,"PEMBA, TZ",2.55,180,28,NA
2015-07-01,7,2015,"MTWARA, TZ",5.8179527559055115,159.71987560232617,23.84929022082019,1.6666666666666667
2015-07-01,7,2015,"ZANZIBAR, TZ",3.8841954022988507,165.82027480993338,25.70124521072797,5.833333333333334
2015-07-01,7,2015,"TANGA, TZ",NA,NA,NA,NA
2015-07-01,7,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.367485119047619,204.96577372263317,24.832454819277107,0.16666666666666666
2015-07-01,7,2015,"PEMBA, TZ",NA,NA,NA,NA
2015-08-01,8,2015,"MTWARA, TZ",5.616355140186916,145.00358582452452,24.060920436817472,NA
2015-08-01,8,2015,"ZANZIBAR, TZ",3.5654952076677318,156.11940255878244,25.416108452950557,13.333333333333334
2015-08-01,8,2015,"TANGA, TZ",NA,NA,NA,NA
2015-08-01,8,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.1657164869029275,133.4672201103354,24.876049766718506,0.6333333333333333
2015-08-01,8,2015,"PEMBA, TZ",NA,NA,NA,NA
2015-09-01,9,2015,"MTWARA, TZ",4.303448275862069,114.17303759560359,24.908933333333334,0.3333333333333333
2015-09-01,9,2015,"ZANZIBAR, TZ",3.6311460258780035,153.01085141106958,25.856457564575646,20.208333333333336
2015-09-01,9,2015,"TANGA, TZ",0,NA,25,NA
2015-09-01,9,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.0447643979057593,114.71630098278509,25.388024475524475,2.1333333333333333
2015-09-01,9,2015,"PEMBA, TZ",NA,NA,NA,NA
2015-10-01,10,2015,"MTWARA, TZ",4.018573667711599,100.02963409350848,26.01010971786834,4.166666666666667
2015-10-01,10,2015,"ZANZIBAR, TZ",3.6647919876733437,149.2923251220338,27.44946070878274,3.3333333333333335
2015-10-01,10,2015,"TANGA, TZ",3.1,239.99999999999994,24,NA
2015-10-01,10,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.002055800293686,97.38051637868107,27.166347569955818,4.453703703703703
2015-10-01,10,2015,"PEMBA, TZ",0,NA,25,NA
2015-11-01,11,2015,"MTWARA, TZ",4.629132569558101,96.63501532372197,27.028325123152708,NA
2015-11-01,11,2015,"ZANZIBAR, TZ",2.940777576853526,146.97604722270003,27.683242753623187,12.571666666666667
2015-11-01,11,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.9987460815047022,112.11859306388743,27.722900158478605,3.7037037037037037
2015-11-01,11,2015,"PEMBA, TZ",2.1,150,27,NA
2015-12-01,12,2015,"MTWARA, TZ",4.332668329177057,178.1404109589041,27.881125,12.291666666666666
2015-12-01,12,2015,"ZANZIBAR, TZ",3.1335314091680813,139.27039602123548,28.823853989813244,10.956989247311828
2015-12-01,12,2015,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",4.137883683360259,64.31031935182283,28.925324675324674,NA
2016-01-01,1,2016,"MTWARA, TZ",4.8765799256505575,276.5664572740814,27.418715083798883,6.599099099099099
2016-01-01,1,2016,"ZANZIBAR, TZ",3.95214626391097,147.4752860269155,29.277635782747605,4.0144927536231885
2016-01-01,1,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",5.130786350148368,133.8519854882904,29.164190193164934,1.5625
2016-02-01,2,2016,"MTWARA, TZ",4.914818024263432,290.2978812365317,27.35859375,19.523809523809526
2016-02-01,2,2016,"ZANZIBAR, TZ",3.6965195246179965,157.3561798724608,28.815254237288137,0
2016-02-01,2,2016,"TANGA, TZ",4.1,90,28,NA
2016-02-01,2,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",4.543908227848101,141.25601258292224,28.54129746835443,NA
2016-02-01,2,2016,"PEMBA, TZ",8.2,30,28,NA
2016-03-01,3,2016,"MTWARA, TZ",3.1033653846153846,212.0585959582721,28.112470023980816,2.8402777777777777
2016-03-01,3,2016,"ZANZIBAR, TZ",2.8281934306569343,154.72233460557516,29.647992700729926,47.5
2016-03-01,3,2016,"TANGA, TZ",NA,NA,NA,NA
2016-03-01,3,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.0465045592705167,102.66984684513346,29.465121580547113,2.7873563218390807
2016-03-01,3,2016,"PEMBA, TZ",NA,NA,NA,NA
2016-04-01,4,2016,"MTWARA, TZ",4.303370786516854,160.9897043507643,26.773962264150942,4.140476190476191
2016-04-01,4,2016,"ZANZIBAR, TZ",3.255584642233857,175.0768941077155,27.534938704028022,12.98314606741573
2016-04-01,4,2016,"TANGA, TZ",NA,NA,NA,NA
2016-04-01,4,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.435054773082942,162.99969251343313,26.827699530516433,6.145833333333334
2016-04-01,4,2016,"PEMBA, TZ",NA,NA,NA,NA
2016-05-01,5,2016,"MTWARA, TZ",6.051269035532995,165.55555555555554,25.183756345177667,3.3333333333333335
2016-05-01,5,2016,"ZANZIBAR, TZ",5.338009787928222,167.4496426589772,27.488474025974025,4.193548387096774
2016-05-01,5,2016,"TANGA, TZ",NA,NA,NA,NA
2016-05-01,5,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.582608695652174,167.66248323824175,26.217990654205607,1.8750000000000002
2016-05-01,5,2016,"PEMBA, TZ",NA,NA,NA,NA
2016-06-01,6,2016,"MTWARA, TZ",6.566577540106952,163.91595422249927,24.403296703296704,0.5833333333333334
2016-06-01,6,2016,"ZANZIBAR, TZ",5.543448275862069,166.53153875381295,26.551475694444445,0.16666666666666666
2016-06-01,6,2016,"TANGA, TZ",NA,NA,NA,NA
2016-06-01,6,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.8590544871794874,171.08972235834818,24.93716719914803,1.6666666666666667
2016-06-01,6,2016,"PEMBA, TZ",NA,NA,NA,NA
2016-07-01,7,2016,"MTWARA, TZ",6.351295336787564,155.81521739130434,23.989583333333332,0
2016-07-01,7,2016,"ZANZIBAR, TZ",5.196850393700787,158.13513993059092,25.77509765625,0.8928571428571429
2016-07-01,7,2016,"TANGA, TZ",NA,NA,NA,NA
2016-07-01,7,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.9701992753623188,158.67482321927744,24.660688405797103,3.3333333333333335
2016-07-01,7,2016,"PEMBA, TZ",NA,NA,NA,NA
2016-08-01,8,2016,"MTWARA, TZ",6.199744897959183,149.6586664189652,24.221938775510203,0.16666666666666666
2016-08-01,8,2016,"ZANZIBAR, TZ",4.017357512953368,143.7777970487993,25.65705238917674,4.777777777777778
2016-08-01,8,2016,"TANGA, TZ",NA,NA,NA,NA
2016-08-01,8,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.4933006535947713,143.3465449112102,24.7859375,0.4444444444444444
2016-08-01,8,2016,"PEMBA, TZ",NA,NA,NA,NA
2016-09-01,9,2016,"MTWARA, TZ",3.850844277673546,121.68923821477685,23.95743879472693,1.4583333333333335
2016-09-01,9,2016,"ZANZIBAR, TZ",2.9992924528301885,134.51649887054643,25.474764150943397,47.5
2016-09-01,9,2016,"TANGA, TZ",0,NA,22,NA
2016-09-01,9,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.104651162790698,114.64433236165463,24.542606149341143,0.08333333333333333
2016-09-01,9,2016,"PEMBA, TZ",3.6,140,26,NA
2016-10-01,10,2016,"MTWARA, TZ",4.115023474178404,90.98591549295774,25.112850467289718,8.333333333333334
2016-10-01,10,2016,"ZANZIBAR, TZ",2.902166934189406,135.35881346992178,26.650480769230768,115.91954022988504
2016-10-01,10,2016,"TANGA, TZ",NA,NA,NA,NA
2016-10-01,10,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.209756097560976,91.4792580203123,26.28507692307692,NA
2016-10-01,10,2016,"PEMBA, TZ",NA,NA,NA,NA
2016-11-01,11,2016,"MTWARA, TZ",3.731672025723473,71.85621695129538,26.470900321543407,6.96078431372549
2016-11-01,11,2016,"ZANZIBAR, TZ",2.4204212454212453,117.75540975466521,27.31672794117647,12.15
2016-11-01,11,2016,"TANGA, TZ",NA,NA,NA,NA
2016-11-01,11,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.411056105610561,73.4447004608295,27.48161397670549,1.1666666666666667
2016-11-01,11,2016,"PEMBA, TZ",NA,NA,NA,NA
2016-12-01,12,2016,"MTWARA, TZ",4.117977528089888,123.69109947643979,27.552908067542212,2.357638888888889
2016-12-01,12,2016,"ZANZIBAR, TZ",2.454984662576687,104.75177623437443,28.23625192012289,19.166666666666668
2016-12-01,12,2016,"TANGA, TZ",4.1,240,29.5,NA
2016-12-01,12,2016,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.995642540620384,61.81678005217513,28.412778603268944,0.8703703703703703
2016-12-01,12,2016,"PEMBA, TZ",5.65,55,30,NA
2017-01-01,1,2017,"MTWARA, TZ",4.946373056994819,218.91999523721648,27.484488734835356,7.619047619047619
2017-01-01,1,2017,"ZANZIBAR, TZ",3.3077745383867834,99.40350321137264,28.919120505344996,NA
2017-01-01,1,2017,"TANGA, TZ",9.3,59.99999999999999,30,NA
2017-01-01,1,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",5.508441558441558,58.772668361525014,29.066089466089466,NA
2017-01-01,1,2017,"PEMBA, TZ",7.7,29.999999999999996,31,NA
2017-02-01,2,2017,"MTWARA, TZ",4.319646017699115,269.5339068825644,26.42424511545293,6.950354609929078
2017-02-01,2,2017,"ZANZIBAR, TZ",3.318549747048904,130.73299681442424,29.053130287648056,2.857142857142857
2017-02-01,2,2017,"TANGA, TZ",NA,NA,NA,NA
2017-02-01,2,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",4.4297021943573665,93.51012837335911,28.622748815165878,5.555555555555556
2017-02-01,2,2017,"PEMBA, TZ",NA,NA,NA,NA
2017-03-01,3,2017,"MTWARA, TZ",3.746268656716418,191.57623052455878,26.666222961730448,9.283333333333333
2017-03-01,3,2017,"ZANZIBAR, TZ",2.3376168224299065,149.49295685135928,29.464052795031055,15.266666666666667
2017-03-01,3,2017,"TANGA, TZ",NA,NA,NA,NA
2017-03-01,3,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.0732277526395175,135.57667196062917,28.071752265861026,5.394736842105264
2017-03-01,3,2017,"PEMBA, TZ",NA,NA,NA,NA
2017-04-01,4,2017,"MTWARA, TZ",4.960579937304075,159.48095612141114,26.12656739811912,0.3225806451612903
2017-04-01,4,2017,"ZANZIBAR, TZ",3.5285168195718652,171.25080486557877,27.50908396946565,20.567251461988302
2017-04-01,4,2017,"TANGA, TZ",NA,NA,NA,NA
2017-04-01,4,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.950593471810089,171.02900562943094,26.52252252252252,4.017857142857143
2017-04-01,4,2017,"PEMBA, TZ",NA,NA,NA,NA
2017-05-01,5,2017,"MTWARA, TZ",5.948190789473684,169.43823863908145,25.575907590759076,158.83333333333334
2017-05-01,5,2017,"ZANZIBAR, TZ",3.5127923976608186,182.2196347633899,26.140204678362572,24.759999999999998
2017-05-01,5,2017,"TANGA, TZ",6.2,209.99999999999997,26,NA
2017-05-01,5,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.1995049504950495,176.1730509481621,25.40909090909091,2.609375
2017-05-01,5,2017,"PEMBA, TZ",6.7,180,23,NA
2017-06-01,6,2017,"MTWARA, TZ",5.682404181184669,168.18947023886818,24.655944055944055,4.166666666666667
2017-06-01,6,2017,"ZANZIBAR, TZ",3.878139534883721,170.11627963175195,26.384108527131783,3.8846153846153846
2017-06-01,6,2017,"TANGA, TZ",NA,NA,NA,NA
2017-06-01,6,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.4009848484848484,168.144698927497,25.09788199697428,NA
2017-06-01,6,2017,"PEMBA, TZ",NA,NA,NA,NA
2017-07-01,7,2017,"MTWARA, TZ",6.08425925925926,166.8424654873252,24.18454391891892,1.6666666666666667
2017-07-01,7,2017,"ZANZIBAR, TZ",3.874669603524229,164.38482652000752,26.003318584070797,NA
2017-07-01,7,2017,"TANGA, TZ",NA,NA,NA,NA
2017-07-01,7,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.5589285714285714,164.94819073349578,24.490271816881258,1.5
2017-07-01,7,2017,"PEMBA, TZ",NA,NA,NA,NA
2017-08-01,8,2017,"MTWARA, TZ",5.6091981132075475,154.88342739432443,24.265822784810126,0.3888888888888889
2017-08-01,8,2017,"ZANZIBAR, TZ",3.662091988130564,155.27396527209515,25.92659259259259,3.75
2017-08-01,8,2017,"TANGA, TZ",3.0666666666666664,150,26.333333333333332,NA
2017-08-01,8,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.087413073713491,146.76809342001536,24.738756983240222,1.1111111111111112
2017-08-01,8,2017,"PEMBA, TZ",5.1,209.99999999999997,28,NA
2017-09-01,9,2017,"MTWARA, TZ",4.840189328743546,140.40844768731975,24.684628670120897,1.1666666666666667
2017-09-01,9,2017,"ZANZIBAR, TZ",3.168887147335423,150.1971326047752,26.095226917057904,4.583333333333334
2017-09-01,9,2017,"TANGA, TZ",NA,NA,NA,NA
2017-09-01,9,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.8944613050075874,123.28386761334538,25.349166666666665,1.6666666666666667
2017-09-01,9,2017,"PEMBA, TZ",1.3,90,22.5,NA
2017-10-01,10,2017,"MTWARA, TZ",4.19452296819788,97.43601886325818,25.96070796460177,3.076923076923077
2017-10-01,10,2017,"ZANZIBAR, TZ",2.546048632218845,141.42512077294685,26.711550151975683,22.900641025641026
2017-10-01,10,2017,"TANGA, TZ",NA,NA,NA,NA
2017-10-01,10,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.949641833810888,96.56161033728729,26.377625899280577,3.75
2017-10-01,10,2017,"PEMBA, TZ",NA,NA,NA,NA
2017-11-01,11,2017,"MTWARA, TZ",3.515593220338983,110.08797773969445,26.98486394557823,7.923076923076923
2017-11-01,11,2017,"ZANZIBAR, TZ",2.030513595166163,137.3965647505897,27.20537878787879,11.510989010989011
2017-11-01,11,2017,"TANGA, TZ",NA,NA,NA,NA
2017-11-01,11,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.4851063829787234,87.97257339680509,27.074324324324323,9.066666666666666
2017-11-01,11,2017,"PEMBA, TZ",NA,NA,NA,NA
2017-12-01,12,2017,"MTWARA, TZ",3.666872427983539,212.41124260355028,26.955338809034906,9.550595238095239
2017-12-01,12,2017,"ZANZIBAR, TZ",2.7832072617246597,131.6128181794225,27.684597875569043,14.85
2017-12-01,12,2017,"TANGA, TZ",5.1,345,29,NA
2017-12-01,12,2017,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",4.5726744186046515,112.39360374927064,28.010116448326055,3.0833333333333335
2017-12-01,12,2017,"PEMBA, TZ",6.8,34,29.2,NA
2018-01-01,1,2018,"MTWARA, TZ",5.687372013651877,310.80152671755724,26.371917808219177,41.07142857142858
2018-01-01,1,2018,"ZANZIBAR, TZ",3.3167202572347265,103.25749103443977,27.745813204508856,13.018018018018019
2018-01-01,1,2018,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",4.62561919504644,164.70292835331153,27.339408099688473,7.916666666666666
2018-02-01,2,2018,"MTWARA, TZ",3.354022988505747,265.88607594936707,27.2225,20.555555555555557
2018-02-01,2,2018,"ZANZIBAR, TZ",2.720556552962298,115.90512225834826,28.382014388489207,21.5625
2018-02-01,2,2018,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",4.395273631840796,89.84162557955294,28.485726210350585,0.15151515151515152
2018-03-01,3,2018,"MTWARA, TZ",3.4326923076923075,244.020618556701,26.34416961130742,7.182539682539683
2018-03-01,3,2018,"ZANZIBAR, TZ",2.465846153846154,166.18377116181279,28.19144838212635,4.894179894179894
2018-03-01,3,2018,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.3766862170087975,177.31986360447308,27.394850746268656,34.5625
2018-04-01,4,2018,"MTWARA, TZ",4.4174509803921564,167.41275053236902,25.51633466135458,9.862222222222222
2018-04-01,4,2018,"ZANZIBAR, TZ",3.148606557377049,179.15926359279163,26.93204918032787,24.772435897435898
2018-04-01,4,2018,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.4798711755233493,166.18475818721467,26.04886914378029,1.746031746031746
2018-05-01,5,2018,"MTWARA, TZ",5.476262626262626,168.60915950759988,25.345286195286196,3.4193548387096775
2018-05-01,5,2018,"ZANZIBAR, TZ",3.4055091819699497,174.39554808668004,26.491068447412353,13.668582375478927
2018-05-01,5,2018,"TANGA, TZ",5.1,200,25.7,140
2018-05-01,5,2018,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.2363344051446945,174.46817205841737,25.709054487179486,6.341463414634147
2018-06-01,6,2018,"MTWARA, TZ",6.022594142259414,167.45689655172413,24.226359832635982,0
2018-06-01,6,2018,"ZANZIBAR, TZ",4.255686274509804,164.54329183219468,26.210882352941177,1.5666666666666667
2018-06-01,6,2018,"TANGA, TZ",NA,NA,NA,NA
2018-06-01,6,2018,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.6025547445255475,169.18394324167178,24.839285714285715,1.25
2018-07-01,7,2018,"MTWARA, TZ",6.469148936170213,167.61467889908258,23.598328267477203,NA
2018-07-01,7,2018,"ZANZIBAR, TZ",4.554173764906303,164.84261719277,25.57776831345826,17.371794871794872
2018-07-01,7,2018,"TANGA, TZ",NA,NA,NA,NA
2018-07-01,7,2018,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",3.843252032520325,166.82257271626028,24.4172385620915,0.75
2018-08-01,8,2018,"MTWARA, TZ",4.245412844036697,144.92488940839144,23.589266055045872,1.6666666666666667
2018-08-01,8,2018,"ZANZIBAR, TZ",3.024271137026239,152.19664725731877,25.501749271137026,10.833333333333332
2018-08-01,8,2018,"TANGA, TZ",NA,NA,NA,NA
2018-08-01,8,2018,"MWALIMU JULIUS K NYERERE INTERNATIONAL, TZ",2.874257425742574,133.8148896703179,24.566595441595442,NA
2018-09-01,9,2018,"MTWARA, TZ",3.44445564516129,107.48484848484848,24.302016129032257,3.90625
2018-09-01,9,2018,"ZANZIBAR, TZ",3.4792163543441226,145.65648712545055,26.16405451448041,2.2916666666666665
2018-09-01,9,2018,"TANGA, TZ",0,NA,23,NA
